dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2016-8-01""";"679,""17:10"",4";"5.52,""56.99"",""274.2"",""960.94"",""16.38"",""1.31"",""20.75"",""7.84"",""5.06"",679"
"0,""2016-8-01""";"680,""17:20"",4";"8.15,""56.75"",""378.0"",""960.87"",""21.2"",""1.74"",""21.19"",""8.13"",""4.72"",680"
"0,""2016-8-01""";"681,""17:30"",4";"7.42,""56.04"",""337.3"",""960.86"",""24.94"",""1.58"",""21.14"",""7.94"",""4.28"",681"
"0,""2016-8-01""";"682,""17:40"",4";"350.5,""57.71"",""304.1"",""960.91"",""32.21"",""2.14"",""21.33"",""8.92"",""3.73"",682"
"0,""2016-8-01""";"683,""17:50"",4";"4.42,""58.26"",""268.3"",""960.99"",""15.63"",""1.25"",""20.95"",""8.13"",""5.55"",683"
"0,""2016-8-01""";"684,""18:00"",4";"3.24,""59.18"",""231.5"",""961.06"",""22.11"",""1.51"",""20.78"",""8.92"",""5.05"",684"
"0,""2016-8-01""";"685,""18:10"",4";"21.32,""60.35"",""196.2"",""961.09"",""18.35"",""1.53"",""20.42"",""8.23"",""4.99"",685"
"0,""2016-8-01""";"686,""18:20"",4";"12.37,""60.62"",""162.8"",""961.13"",""23.37"",""1.82"",""20.31"",""7.94"",""4.75"",686"
"0,""2016-8-01""";"687,""18:30"",4";"27.33,""61.72"",""128.8"",""961.24"",""14.23"",""1.43"",""20.09"",""8.04"",""5.0"",687"
"0,""2016-8-01""";"688,""18:40"",4";"17.05,""61.59"",""101.5"",""961.37"",""15.3"",""1.3"",""19.9"",""8.72"",""5.38"",688"
"0,""2016-8-01""";"689,""18:50"",4";"5.3,""62.98"",""74.12"",""961.47"",""26.18"",""1.5"",""19.88"",""7.45"",""3.8"",689"
"0,""2016-8-01""";"690,""19:00"",4";"356.4,""65.55"",""37.07"",""961.62"",""21.5"",""1.31"",""19.68"",""6.57"",""2.83"",690"
"0,""2016-8-01""";"691,""19:10"",4";"355.0,""66.77"",""25.37"",""961.7"",""23.75"",""1.06"",""19.54"",""5.78"",""2.52"",691"
"0,""2016-8-01""";"692,""19:20"",4";"5.2,""69.05"",""5.83"",""961.83"",""14.27"",""0.98"",""18.97"",""6.27"",""4.0"",692"
"0,""2016-8-01""";"693,""19:30"",4";"357.7,""70.13"",""1.83"",""962.03"",""15.52"",""1.01"",""18.62"",""6.08"",""3.79"",693"
"0,""2016-8-01""";"694,""19:40"",4";"353.7,""71.35"",""0.33"",""962.2"",""20.77"",""1.01"",""18.45"",""5.49"",""2.82"",694"
"0,""2016-8-01""";"695,""19:50"",4";"3.06,""72.71"",""0.12"",""962.27"",""17.9"",""0.8"",""18.21"",""5.29"",""3.3"",695"
"0,""2016-8-01""";"696,""20:00"",4";"0.99,""73.74"",""0.04"",""962.47"",""17.37"",""0.92"",""17.99"",""5.29"",""2.98"",696"
"0,""2016-8-01""";"697,""20:10"",4";"7.87,""74.53"",""0.03"",""962.56"",""19.22"",""0.86"",""17.86"",""5.19"",""2.76"",697"
"0,""2016-8-01""";"698,""20:20"",4";"11.03,""75.67"",""0.04"",""962.63"",""17.33"",""0.72"",""17.73"",""4.8"",""2.87"",698"
"0,""2016-8-01""";"699,""20:30"",4";"38.21,""76.64"",""0.02"",""962.69"",""22.61"",""0.68"",""17.65"",""3.63"",""2.13"",699"
"0,""2016-8-01""";"700,""20:40"",4";"41.11,""76.62"",""0.03"",""962.86"",""13.83"",""0.54"",""17.64"",""3.92"",""2.54"",700"
"0,""2016-8-01""";"701,""20:50"",4";"36.46,""77.3"",""0.06"",""963.04"",""12.54"",""0.7"",""17.39"",""4.7"",""2.86"",701"
"0,""2016-8-01""";"702,""21:00"",4";"35.5,""77.48"",""0.04"",""963.23"",""11.61"",""0.72"",""17.27"",""4.51"",""3.09"",702"
"0,""2016-8-01""";"703,""21:10"",4";"44.12,""77.31"",""0.07"",""963.3"",""10.1"",""0.87"",""17.18"",""5.49"",""3.61"",703"
"0,""2016-8-01""";"704,""21:20"",4";"37.94,""78.12"",""0.07"",""963.39"",""9.96"",""0.82"",""16.99"",""5.19"",""3.32"",704"
"0,""2016-8-01""";"705,""21:30"",4";"37.64,""79.28"",""0.11"",""963.39"",""9.23"",""0.72"",""16.87"",""4.8"",""3.13"",705"
"0,""2016-8-01""";"706,""21:40"",4";"43.64,""79.56"",""0.08"",""963.35"",""16.86"",""0.64"",""16.89"",""3.33"",""1.89"",706"
"0,""2016-8-01""";"707,""21:50"",4";"44.95,""79.9"",""0.04"",""963.35"",""9.91"",""0.43"",""16.86"",""3.04"",""1.75"",707"
"0,""2016-8-01""";"708,""22:00"",4";"39.19,""79.81"",""0.04"",""963.41"",""11.64"",""0.56"",""16.88"",""2.94"",""1.8"",708"
"0,""2016-8-01""";"709,""22:10"",4";"22.36,""81.1"",""0.05"",""963.47"",""14.71"",""0.41"",""16.75"",""3.14"",""2.16"",709"
"0,""2016-8-01""";"710,""22:20"",4";"5.25,""82.1"",""0.03"",""963.46"",""14.34"",""0.55"",""16.58"",""3.43"",""2.09"",710"
"0,""2016-8-01""";"711,""22:30"",4";"13.54,""83.1"",""0.02"",""963.42"",""11.9"",""0.45"",""16.45"",""3.14"",""1.94"",711"
"0,""2016-8-01""";"712,""22:40"",4";"8.15,""84.1"",""0.04"",""963.47"",""13.27"",""0.36"",""16.27"",""3.14"",""2.21"",712"
"0,""2016-8-01""";"713,""22:50"",4";"353.7,""84.2"",""0.03"",""963.43"",""17.67"",""0.65"",""16.22"",""3.14"",""1.71"",713"
"0,""2016-8-01""";"714,""23:00"",4";"343.7,""84.6"",""0.04"",""963.49"",""19.7"",""0.54"",""16.14"",""2.74"",""1.56"",714"
"0,""2016-8-01""";"715,""23:10"",4";"339.0,""84.5"",""0.03"",""963.55"",""17.08"",""0.64"",""16.12"",""3.53"",""1.69"",715"
"0,""2016-8-01""";"716,""23:20"",4";"337.1,""84.6"",""0.01"",""963.48"",""16.77"",""0.72"",""16.03"",""3.14"",""1.66"",716"
"0,""2016-8-01""";"717,""23:30"",4";"346.8,""84.7"",""0.08"",""963.4"",""27.32"",""0.47"",""15.88"",""2.35"",""1.0"",717"
"0,""2016-8-01""";"718,""23:40"",4";"341.7,""84.4"",""0.05"",""963.23"",""31.43"",""0.5"",""15.82"",""2.16"",""0.86"",718"
"0,""2016-8-01""";"719,""23:50"",4";"346.1,""84.3"",""0.03"",""963.19"",""21.03"",""0.33"",""15.62"",""1.67"",""0.82"",719"
"0,""2016-8-01""";"720,""00:00"",5";"331.1,""84.3"",""0.06"",""963.14"",""20.89"",""0.54"",""15.47"",""2.25"",""0.86"",720"
"0,""2016-8-01""";"721,""00:10"",5";"345.1,""84.0"",""0.04"",""963.14"",""24.5"",""0.57"",""15.45"",""2.65"",""1.08"",721"
"0,""2016-8-01""";"722,""00:20"",5";"345.4,""84.1"",""0.06"",""963.11"",""20.22"",""0.44"",""15.45"",""2.16"",""0.83"",722"
"0,""2016-8-01""";"723,""00:30"",5";"347.0,""84.3"",""0.02"",""963.05"",""10.73"",""0.53"",""15.41"",""2.65"",""1.34"",723"
"0,""2016-8-01""";"724,""00:40"",5";"342.7,""84.6"",""0.11"",""963.07"",""14.81"",""0.53"",""15.35"",""2.74"",""1.5"",724"
"0,""2016-8-01""";"725,""00:50"",5";"340.8,""85.2"",""0.03"",""963.13"",""16.69"",""0.4"",""15.18"",""2.35"",""1.34"",725"
"0,""2016-8-01""";"726,""01:00"",5";"345.7,""85.7"",""0.05"",""963.07"",""26.73"",""0.45"",""15.1"",""2.06"",""0.69"",726"
"0,""2016-8-01""";"727,""01:10"",5";"333.1,""86.2"",""0.01"",""963.04"",""15.45"",""0.48"",""15.07"",""2.45"",""1.29"",727"
"0,""2016-8-01""";"728,""01:20"",5";"335.7,""86.9"",""0.01"",""963.06"",""9.88"",""0.38"",""15.06"",""2.74"",""1.9"",728"
"0,""2016-8-01""";"729,""01:30"",5";"341.0,""87.3"",""0.0"",""963.0"",""16.5"",""0.52"",""15.12"",""2.84"",""1.63"",729"
"0,""2016-8-01""";"730,""01:40"",5";"332.9,""87.2"",""0.02"",""962.95"",""23.11"",""0.44"",""15.26"",""2.65"",""1.38"",730"
"0,""2016-8-01""";"731,""01:50"",5";"336.6,""86.4"",""0.0"",""962.96"",""28.42"",""0.56"",""15.41"",""2.65"",""1.05"",731"
"0,""2016-8-01""";"732,""02:00"",5";"15.71,""85.6"",""0.0"",""963.06"",""44.0"",""0.2"",""15.23"",""0.98"",""0.37"",732"
"0,""2016-8-01""";"733,""02:10"",5";"326.4,""85.4"",""0.02"",""963.14"",""23.85"",""0.44"",""15.03"",""2.25"",""0.99"",733"
"0,""2016-8-01""";"734,""02:20"",5";"322.5,""85.2"",""0.12"",""963.07"",""15.21"",""0.31"",""14.85"",""1.76"",""1.2"",734"
"0,""2016-8-01""";"735,""02:30"",5";"330.5,""85.1"",""0.26"",""963.11"",""21.83"",""0.38"",""14.85"",""1.57"",""0.69"",735"
"0,""2016-8-01""";"736,""02:40"",5";"319.7,""85.4"",""0.22"",""963.06"",""21.05"",""0.27"",""14.83"",""1.57"",""0.85"",736"
"0,""2016-8-01""";"737,""02:50"",5";"316.9,""84.9"",""0.27"",""963.0"",""19.9"",""0.23"",""14.96"",""1.08"",""0.45"",737"
"0,""2016-8-01""";"738,""03:00"",5";"275.5,""84.2"",""0.19"",""962.96"",""29.7"",""0.34"",""15.02"",""1.37"",""0.49"",738"
"0,""2016-8-01""";"739,""03:10"",5";"246.5,""83.9"",""0.12"",""962.97"",""6.15"",""0.26"",""14.94"",""0.98"",""0.39"",739"
"0,""2016-8-01""";"740,""03:20"",5";"248.9,""83.5"",""0.1"",""963.02"",""3.97"",""0.3"",""15.01"",""0.88"",""0.41"",740"
"0,""2016-8-01""";"741,""03:30"",5";"250.1,""83.5"",""0.15"",""962.98"",""9.41"",""0.17"",""14.96"",""1.08"",""0.76"",741"
"0,""2016-8-01""";"742,""03:40"",5";"279.4,""83.7"",""0.02"",""962.9"",""12.02"",""0.31"",""14.95"",""1.76"",""0.98"",742"
"0,""2016-8-01""";"743,""03:50"",5";"285.1,""83.5"",""0.03"",""962.88"",""14.99"",""0.38"",""15.05"",""1.57"",""0.74"",743"
"0,""2016-8-01""";"744,""04:00"",5";"287.7,""84.2"",""0.14"",""962.92"",""25.29"",""0.33"",""15.11"",""1.47"",""0.68"",744"
"0,""2016-8-01""";"745,""04:10"",5";"264.0,""84.6"",""0.45"",""962.89"",""7.75"",""0.23"",""15.26"",""1.27"",""0.55"",745"
"0,""2016-8-01""";"746,""04:20"",5";"272.6,""84.6"",""0.22"",""962.92"",""12.15"",""0.22"",""15.38"",""1.18"",""0.59"",746"
"0,""2016-8-01""";"747,""04:30"",5";"280.6,""84.5"",""0.44"",""962.97"",""22.1"",""0.28"",""15.48"",""1.67"",""0.91"",747"
"0,""2016-8-01""";"748,""04:40"",5";"289.4,""84.8"",""0.33"",""962.86"",""14.56"",""0.39"",""15.45"",""2.45"",""1.56"",748"
"0,""2016-8-01""";"749,""04:50"",5";"285.2,""86.5"",""0.31"",""962.9"",""11.55"",""0.41"",""15.24"",""2.84"",""1.68"",749"
"0,""2016-8-01""";"750,""05:00"",5";"284.7,""87.1"",""0.53"",""962.94"",""13.48"",""0.36"",""15.11"",""2.25"",""1.35"",750"
"0,""2016-8-01""";"751,""05:10"",5";"279.6,""87.0"",""1.53"",""962.91"",""12.07"",""0.37"",""15.1"",""2.16"",""1.21"",751"
"0,""2016-8-01""";"752,""05:20"",5";"306.3,""86.4"",""3.9"",""962.91"",""36.71"",""0.45"",""15.34"",""2.06"",""0.56"",752"
"0,""2016-8-01""";"753,""05:30"",5";"309.9,""86.2"",""8.72"",""962.92"",""23.77"",""0.41"",""15.35"",""1.76"",""0.84"",753"
"0,""2016-8-01""";"754,""05:40"",5";"325.0,""86.0"",""19.09"",""963.02"",""31.7"",""0.31"",""15.53"",""1.47"",""0.75"",754"
"0,""2016-8-01""";"755,""05:50"",5";"326.7,""85.4"",""20.68"",""963.08"",""21.24"",""0.31"",""15.73"",""1.18"",""0.55"",755"
"0,""2016-8-01""";"756,""06:00"",5";"328.1,""84.7"",""45.04"",""963.22"",""28.23"",""0.32"",""15.97"",""1.27"",""0.52"",756"
"0,""2016-8-01""";"757,""06:10"",5";"324.6,""84.3"",""70.0"",""963.36"",""17.53"",""0.19"",""16.03"",""1.18"",""0.53"",757"
"0,""2016-8-01""";"758,""06:20"",5";"323.2,""83.7"",""113.1"",""963.36"",""26.86"",""0.44"",""16.29"",""2.25"",""0.87"",758"
"0,""2016-8-01""";"759,""06:30"",5";"334.1,""82.5"",""144.8"",""963.36"",""19.12"",""0.53"",""16.6"",""1.96"",""0.96"",759"
"0,""2016-8-01""";"760,""06:40"",5";"344.3,""82.4"",""236.5"",""963.43"",""15.5"",""0.62"",""16.73"",""3.33"",""1.79"",760"
"0,""2016-8-01""";"761,""06:50"",5";"343.8,""81.8"",""158.0"",""963.51"",""22.98"",""0.72"",""17.17"",""3.92"",""2.0"",761"
"0,""2016-8-01""";"762,""07:00"",5";"350.1,""81.5"",""280.3"",""963.54"",""35.99"",""1.03"",""17.45"",""3.53"",""1.4"",762"
"0,""2016-8-01""";"763,""07:10"",5";"47.87,""77.52"",""401.8"",""963.65"",""20.64"",""1.34"",""18.08"",""5.98"",""1.96"",763"
"0,""2016-8-01""";"764,""07:20"",5";"37.45,""75.51"",""403.3"",""963.71"",""15.5"",""1.01"",""17.9"",""6.08"",""3.63"",764"
"0,""2016-8-01""";"765,""07:30"",5";"43.16,""73.35"",""413.8"",""963.77"",""21.66"",""1.04"",""18.07"",""6.27"",""3.52"",765"
"0,""2016-8-01""";"766,""07:40"",5";"50.62,""72.61"",""418.9"",""963.85"",""17.83"",""1.37"",""17.96"",""7.64"",""4.36"",766"
"0,""2016-8-01""";"767,""07:50"",5";"42.27,""72.27"",""467.0"",""963.89"",""11.17"",""1.14"",""18.06"",""6.86"",""4.38"",767"
"0,""2016-8-01""";"768,""08:00"",5";"60.94,""71.49"",""508.0"",""963.86"",""15.68"",""1.1"",""18.25"",""7.74"",""4.36"",768"
"0,""2016-8-01""";"769,""08:10"",5";"27.16,""69.57"",""621.6"",""963.88"",""27.08"",""1.36"",""18.83"",""6.08"",""3.07"",769"
"0,""2016-8-01""";"770,""08:20"",5";"3.18,""71.68"",""402.9"",""963.9"",""25.64"",""1.56"",""18.48"",""7.64"",""3.45"",770"
"0,""2016-8-01""";"771,""08:30"",5";"37.22,""70.65"",""331.7"",""963.96"",""15.99"",""1.32"",""18.51"",""7.15"",""4.11"",771"
"0,""2016-8-01""";"772,""08:40"",5";"35.18,""70.89"",""433.4"",""963.91"",""16.5"",""1.0"",""18.47"",""5.88"",""3.51"",772"
"0,""2016-8-01""";"773,""08:50"",5";"22.73,""70.01"",""439.7"",""963.84"",""13.8"",""0.97"",""18.43"",""6.37"",""4.39"",773"
"0,""2016-8-01""";"774,""09:00"",5";"25.2,""69.05"",""591.0"",""963.77"",""15.79"",""1.2"",""18.74"",""5.49"",""3.51"",774"
"0,""2016-8-01""";"775,""09:10"",5";"14.09,""67.37"",""653.9"",""963.73"",""23.97"",""1.27"",""19.08"",""6.37"",""3.54"",775"
"0,""2016-8-01""";"776,""09:20"",5";"27.68,""66.18"",""708.4"",""963.72"",""14.86"",""0.96"",""19.2"",""7.84"",""4.97"",776"
"0,""2016-8-01""";"777,""09:30"",5";"35.45,""63.81"",""745.2"",""963.77"",""23.24"",""1.3"",""19.75"",""6.86"",""3.16"",777"
"0,""2016-8-01""";"778,""09:40"",5";"38.31,""63.15"",""744.2"",""963.85"",""20.14"",""1.16"",""19.85"",""6.76"",""3.83"",778"
"0,""2016-8-01""";"779,""09:50"",5";"40.26,""62.85"",""635.5"",""963.89"",""21.25"",""0.9"",""19.81"",""6.37"",""3.7"",779"
"0,""2016-8-01""";"780,""10:00"",5";"45.05,""61.0"",""791.7"",""963.86"",""21.06"",""1.51"",""20.02"",""8.23"",""4.11"",780"
"0,""2016-8-01""";"781,""10:10"",5";"29.21,""60.81"",""812.0"",""963.76"",""27.42"",""1.48"",""20.15"",""6.66"",""3.77"",781"
"0,""2016-8-01""";"782,""10:20"",5";"359.0,""58.2"",""830.0"",""963.73"",""31.52"",""1.28"",""20.79"",""7.25"",""3.25"",782"
"0,""2016-8-01""";"783,""10:30"",5";"352.0,""57.85"",""847.0"",""963.73"",""19.37"",""1.32"",""20.87"",""8.23"",""4.22"",783"
"0,""2016-8-01""";"784,""10:40"",5";"15.97,""56.81"",""861.0"",""963.72"",""26.29"",""1.33"",""21.21"",""5.98"",""2.84"",784"
"0,""2016-8-01""";"785,""10:50"",5";"14.55,""56.04"",""878.0"",""963.68"",""24.66"",""1.49"",""20.99"",""7.94"",""3.94"",785"
"0,""2016-8-01""";"786,""11:00"",5";"21.23,""54.01"",""892.0"",""963.64"",""27.55"",""1.33"",""21.42"",""7.55"",""3.57"",786"
"0,""2016-8-01""";"787,""11:10"",5";"21.51,""53.25"",""906.0"",""963.62"",""34.67"",""1.52"",""21.67"",""6.66"",""3.46"",787"
"0,""2016-8-01""";"788,""11:20"",5";"24.63,""52.44"",""917.0"",""963.55"",""22.65"",""1.51"",""21.64"",""7.45"",""4.45"",788"
"0,""2016-8-01""";"789,""11:30"",5";"32.26,""51.44"",""927.0"",""963.49"",""21.96"",""1.72"",""21.66"",""8.23"",""4.68"",789"
"0,""2016-8-01""";"790,""11:40"",5";"17.55,""52.46"",""934.0"",""963.48"",""18.08"",""1.41"",""21.46"",""8.33"",""4.72"",790"
"0,""2016-8-01""";"791,""11:50"",5";"26.27,""50.7"",""940.0"",""963.46"",""21.98"",""1.76"",""21.81"",""8.82"",""4.99"",791"
"0,""2016-8-01""";"792,""12:00"",5";"32.46,""50.51"",""944.0"",""963.41"",""32.21"",""1.26"",""21.91"",""7.64"",""3.98"",792"
"0,""2016-8-01""";"793,""12:10"",5";"5.56,""49.3"",""944.0"",""963.35"",""23.87"",""1.53"",""22.38"",""8.33"",""4.17"",793"
"0,""2016-8-01""";"794,""12:20"",5";"27.38,""49.17"",""948.0"",""963.28"",""22.61"",""1.32"",""22.24"",""8.13"",""4.72"",794"
"0,""2016-8-01""";"795,""12:30"",5";"32.42,""47.95"",""948.0"",""963.32"",""20.79"",""1.2"",""22.17"",""7.74"",""5.19"",795"
"0,""2016-8-01""";"796,""12:40"",5";"22.23,""48.36"",""945.0"",""963.34"",""27.19"",""1.67"",""22.6"",""7.35"",""3.83"",796"
"0,""2016-8-01""";"797,""12:50"",5";"38.48,""48.23"",""938.0"",""963.33"",""26.27"",""2.26"",""23.02"",""10.68"",""3.81"",797"
"0,""2016-8-01""";"798,""13:00"",5";"34.08,""48.5"",""933.0"",""963.31"",""23.89"",""1.43"",""22.92"",""9.8"",""5.23"",798"
"0,""2016-8-01""";"799,""13:10"",5";"20.87,""48.68"",""928.0"",""963.33"",""18.95"",""1.37"",""22.69"",""9.6"",""5.38"",799"
"0,""2016-8-01""";"800,""13:20"",5";"33.18,""49.21"",""921.0"",""963.32"",""19.4"",""1.33"",""22.66"",""10.78"",""5.32"",800"
"0,""2016-8-01""";"801,""13:30"",5";"19.57,""48.8"",""912.0"",""963.31"",""21.77"",""1.89"",""22.9"",""9.9"",""4.7"",801"
"0,""2016-8-01""";"802,""13:40"",5";"31.87,""49.05"",""899.0"",""963.34"",""21.16"",""1.86"",""22.94"",""9.02"",""4.7"",802"
"0,""2016-8-01""";"803,""13:50"",5";"32.12,""49.0"",""886.0"",""963.34"",""27.86"",""1.71"",""23.05"",""8.53"",""5.03"",803"
"0,""2016-8-01""";"804,""14:00"",5";"36.95,""48.56"",""870.0"",""963.33"",""18.84"",""1.25"",""22.9"",""8.13"",""4.19"",804"
"0,""2016-8-01""";"805,""14:10"",5";"24.18,""46.93"",""852.0"",""963.26"",""33.81"",""1.43"",""23.65"",""7.64"",""3.81"",805"
"0,""2016-8-01""";"806,""14:20"",5";"31.52,""47.67"",""834.0"",""963.29"",""22.43"",""1.37"",""23.29"",""9.11"",""4.86"",806"
"0,""2016-8-01""";"807,""14:30"",5";"16.14,""47.14"",""818.0"",""963.18"",""28.69"",""1.65"",""23.22"",""9.21"",""4.81"",807"
"0,""2016-8-01""";"808,""14:40"",5";"20.29,""45.96"",""796.8"",""963.19"",""31.54"",""1.6"",""23.47"",""8.62"",""4.61"",808"
"0,""2016-8-01""";"809,""14:50"",5";"22.31,""45.23"",""774.9"",""963.2"",""23.95"",""1.59"",""23.51"",""8.53"",""4.53"",809"
"0,""2016-8-01""";"810,""15:00"",5";"19.93,""45.07"",""755.7"",""963.2"",""24.57"",""1.76"",""23.33"",""9.7"",""4.79"",810"
"0,""2016-8-01""";"811,""15:10"",5";"19.13,""43.95"",""731.9"",""963.16"",""33.41"",""1.84"",""23.84"",""9.11"",""3.92"",811"
"0,""2016-8-01""";"812,""15:20"",5";"21.02,""44.66"",""707.3"",""963.19"",""23.02"",""1.6"",""23.59"",""8.82"",""4.67"",812"
"0,""2016-8-01""";"813,""15:30"",5";"20.15,""44.17"",""681.7"",""963.16"",""25.57"",""1.6"",""23.34"",""9.02"",""4.99"",813"
"0,""2016-8-01""";"814,""15:40"",5";"15.94,""44.75"",""658.0"",""963.08"",""23.46"",""1.4"",""23.44"",""9.02"",""5.31"",814"
"0,""2016-8-01""";"815,""15:50"",5";"6.75,""44.85"",""630.5"",""963.1"",""20.27"",""1.8"",""23.33"",""10.68"",""5.92"",815"
"0,""2016-8-01""";"816,""16:00"",5";"25.81,""44.31"",""601.9"",""963.13"",""25.79"",""1.67"",""23.13"",""10.19"",""5.69"",816"
"0,""2016-8-01""";"817,""16:10"",5";"27.17,""45.06"",""572.9"",""963.05"",""26.18"",""1.56"",""23.1"",""8.62"",""5.27"",817"
"0,""2016-8-01""";"818,""16:20"",5";"25.66,""44.37"",""543.1"",""963.01"",""25.99"",""1.33"",""23.44"",""8.43"",""4.7"",818"
"0,""2016-8-01""";"819,""16:30"",5";"12.31,""44.46"",""511.6"",""963.07"",""25.76"",""1.6"",""23.22"",""8.72"",""4.56"",819"
"0,""2016-8-01""";"820,""16:40"",5";"22.99,""45.73"",""481.4"",""963.16"",""16.89"",""1.5"",""22.63"",""9.8"",""6.14"",820"
"0,""2016-8-01""";"821,""16:50"",5";"4.82,""45.58"",""448.1"",""963.05"",""25.84"",""1.72"",""22.73"",""9.31"",""4.75"",821"
"0,""2016-8-01""";"822,""17:00"",5";"15.31,""45.74"",""416.6"",""963.02"",""25.1"",""1.6"",""22.73"",""8.92"",""4.91"",822"
"0,""2016-8-01""";"823,""17:10"",5";"29.01,""47.6"",""384.2"",""963.06"",""18.08"",""1.69"",""22.33"",""10.0"",""5.98"",823"
"0,""2016-8-01""";"824,""17:20"",5";"31.97,""48.5"",""352.3"",""963.14"",""15.77"",""1.56"",""22.2"",""10.09"",""5.79"",824"
"0,""2016-8-01""";"825,""17:30"",5";"28.57,""50.69"",""319.4"",""963.15"",""17.55"",""1.94"",""21.84"",""11.76"",""6.55"",825"
"0,""2016-8-01""";"826,""17:40"",5";"18.03,""50.42"",""285.5"",""963.19"",""25.67"",""1.65"",""22.03"",""9.41"",""5.54"",826"
"0,""2016-8-01""";"827,""17:50"",5";"15.74,""51.39"",""254.1"",""963.2"",""18.31"",""1.89"",""21.7"",""10.68"",""5.77"",827"
"0,""2016-8-01""";"828,""18:00"",5";"19.16,""51.54"",""222.0"",""963.2"",""20.51"",""1.83"",""21.66"",""9.8"",""5.12"",828"
"0,""2016-8-01""";"829,""18:10"",5";"14.36,""51.99"",""189.4"",""963.3"",""23.56"",""1.68"",""21.66"",""7.84"",""4.87"",829"
"0,""2016-8-01""";"830,""18:20"",5";"22.47,""53.69"",""158.1"",""963.42"",""18.37"",""1.52"",""21.32"",""9.11"",""4.7"",830"
"0,""2016-8-01""";"831,""18:30"",5";"21.98,""55.11"",""127.7"",""963.48"",""19.08"",""1.44"",""21.08"",""8.53"",""5.0"",831"
"0,""2016-8-01""";"832,""18:40"",5";"12.06,""53.75"",""100.7"",""963.64"",""25.38"",""1.2"",""21.23"",""6.27"",""2.82"",832"
"0,""2016-8-01""";"833,""18:50"",5";"359.8,""53.8"",""71.87"",""963.7"",""24.72"",""1.15"",""21.17"",""5.88"",""2.75"",833"
"0,""2016-8-01""";"834,""19:00"",5";"6.98,""54.24"",""45.75"",""963.76"",""28.87"",""1.34"",""20.95"",""6.08"",""2.72"",834"
"0,""2016-8-01""";"835,""19:10"",5";"20.65,""56.68"",""27.12"",""963.83"",""15.34"",""1.06"",""20.5"",""7.15"",""3.81"",835"
"0,""2016-8-01""";"836,""19:20"",5";"25.62,""57.67"",""8.1"",""963.9"",""13.56"",""1.09"",""20.15"",""7.06"",""4.13"",836"
"0,""2016-8-01""";"837,""19:30"",5";"27.64,""58.15"",""1.32"",""963.99"",""13.22"",""1.08"",""19.79"",""6.57"",""4.1"",837"
"0,""2016-8-01""";"838,""19:40"",5";"30.91,""59.66"",""0.1"",""964.09"",""10.31"",""0.8"",""19.5"",""7.55"",""5.03"",838"
"0,""2016-8-01""";"839,""19:50"",5";"21.7,""60.93"",""0.0"",""964.23"",""17.74"",""1.0"",""19.28"",""6.47"",""3.52"",839"
"0,""2016-8-01""";"840,""20:00"",5";"19.66,""63.3"",""0.0"",""964.38"",""19.9"",""1.3"",""19.05"",""6.96"",""3.68"",840"
"0,""2016-8-01""";"841,""20:10"",5";"24.01,""65.34"",""0.0"",""964.48"",""13.99"",""0.8"",""18.78"",""6.86"",""4.59"",841"
"0,""2016-8-01""";"842,""20:20"",5";"10.1,""66.64"",""0.0"",""964.57"",""21.41"",""1.19"",""18.6"",""6.76"",""3.59"",842"
"0,""2016-8-01""";"843,""20:30"",5";"352.1,""68.36"",""0.0"",""964.73"",""29.84"",""1.35"",""18.42"",""6.17"",""2.79"",843"
"0,""2016-8-01""";"844,""20:40"",5";"342.4,""70.18"",""0.0"",""964.81"",""34.14"",""0.55"",""18.3"",""2.65"",""0.91"",844"
"0,""2016-8-01""";"845,""20:50"",5";"3.0,""72.35"",""0.0"",""964.94"",""31.03"",""0.73"",""18.08"",""3.04"",""0.95"",845"
"0,""2016-8-01""";"846,""21:00"",5";"0.82,""73.76"",""0.0"",""965.05"",""29.88"",""0.6"",""17.92"",""3.14"",""1.39"",846"
"0,""2016-8-01""";"847,""21:10"",5";"19.61,""74.65"",""0.0"",""965.01"",""26.4"",""0.85"",""17.83"",""3.53"",""1.57"",847"
"0,""2016-8-01""";"848,""21:20"",5";"20.98,""76.08"",""0.0"",""965.01"",""31.92"",""0.62"",""17.63"",""2.74"",""0.88"",848"
"0,""2016-8-01""";"849,""21:30"",5";"8.32,""76.98"",""0.0"",""964.97"",""29.37"",""0.68"",""17.5"",""2.65"",""1.33"",849"
"0,""2016-8-01""";"850,""21:40"",5";"357.0,""77.39"",""0.0"",""964.95"",""24.22"",""0.73"",""17.36"",""3.92"",""2.07"",850"
"0,""2016-8-01""";"851,""21:50"",5";"4.77,""77.63"",""0.0"",""964.93"",""21.73"",""1.09"",""17.12"",""6.37"",""2.96"",851"
"0,""2016-8-01""";"852,""22:00"",5";"1.44,""77.62"",""0.0"",""964.99"",""20.9"",""0.97"",""16.95"",""5.0"",""2.67"",852"
"0,""2016-8-01""";"853,""22:10"",5";"5.62,""75.14"",""0.0"",""965.07"",""23.72"",""1.17"",""17.1"",""6.76"",""3.05"",853"
